"spell_name","trait_name"
"Pillars of Sand","Uncommon"
"Plant Form","Concentrate"
"Plant Form","Manipulate"
"Plant Form","Plant"
"Plant Form","Polymorph"
"Plant Form","Wood"
"Portrait of the Artist","Illusion"
"Portrait of the Artist","Visual"
"Pressure Zone","Air"
"Pressure Zone","Concentrate"
"Pressure Zone","Manipulate"
"Quicken Time","Transmutation"
"Rallying Banner","Auditory"
"Rallying Banner","Illusion"
"Rallying Banner","Uncommon"
"Rallying Banner","Visual"
"Ravening Maw","Evil"
"Ravening Maw","Healing"
"Ravening Maw","Necromancy"
"Ravening Maw","Uncommon"
"Repelling Pulse","Evocation"
"Repelling Pulse","Force"
"Return Beacon","Conjuration"
"Return Beacon","Teleportation"
"Return Beacon","Uncommon"
"Rewinding Step","Transmutation"
"Rip the Spirit","Death"
"Rip the Spirit","Necromancy"
"Rip the Spirit","Negative"
"Ritual Obstruction","Abjuration"
"Ritual Obstruction","Curse"
"Ritual Obstruction","Uncommon"
"Sawtooth Terrain","Concentrate"
"Sawtooth Terrain","Earth"
"Sawtooth Terrain","Manipulate"
"Sawtooth Terrain","Rare"
"Scouring Pulse","Evocation"
"Scouring Pulse","Light"
"Scouring Pulse","Positive"
"Scouring Pulse","Uncommon"
"Scouting Eye","Concentrate"
"Scouting Eye","Manipulate"
"Scouting Eye","Scrying"
"Sending","Concentrate"
"Sending","Manipulate"
"Sending","Mental"
"Shadow Blast","Concentrate"
"Shadow Blast","Manipulate"
"Shadow Blast","Shadow"
"Shadow Siphon","Illusion"
"Shadow Siphon","Shadow"
"Slither","Concentrate"
"Slither","Manipulate"
"Slither","Shadow"
"Soulshelter Vessel","Good"
"Soulshelter Vessel","Healing"
"Soulshelter Vessel","Necromancy"
"Soulshelter Vessel","Uncommon"
"Speak with Stones","Concentrate"
"Speak with Stones","Earth"
"Speak with Stones","Manipulate"
"Spiritual Guardian","Concentrate"
"Spiritual Guardian","Manipulate"
"Spiritual Guardian","Sanctified"
"Spiritual Guardian","Spirit"
"Spiritual Torrent","Necromancy"
"Spiritual Torrent","Uncommon"
"Stagnate Time","Transmutation"
"Stormburst","Electricity"
"Stormburst","Evocation"
"Stormburst","Uncommon"
"Strange Geometry","Concentrate"
"Strange Geometry","Illusion"
"Strange Geometry","Manipulate"
"Subconscious Suggestion","Concentrate"
"Subconscious Suggestion","Incapacitation"
"Subconscious Suggestion","Linguistic"
"Subconscious Suggestion","Manipulate"
"Subconscious Suggestion","Mental"
"Subconscious Suggestion","Subtle"
"Summon Anarch","Conjuration"
"Summon Axiom","Conjuration"
"Summon Celestial","Concentrate"
"Summon Celestial","Holy"
"Summon Celestial","Manipulate"
"Summon Celestial","Summon"
"Summon Dragon","Concentrate"
"Summon Dragon","Manipulate"
"Summon Dragon","Summon"
"Summon Entity","Concentrate"
"Summon Entity","Manipulate"
"Summon Entity","Summon"
"Summon Fiend","Concentrate"
"Summon Fiend","Manipulate"
"Summon Fiend","Summon"
"Summon Fiend","Unholy"
"Summon Giant","Concentrate"
"Summon Giant","Manipulate"
"Summon Giant","Summon"
"Summon Healing Servitor","Healing"
"Summon Healing Servitor","Incarnate"
"Summon Healing Servitor","Necromancy"
"Summon Healing Servitor","Positive"
"Summon Healing Servitor","Uncommon"
"Summon Monitor","Concentrate"
"Summon Monitor","Manipulate"
"Summon Monitor","Summon"
"Synaptic Pulse","Concentrate"
"Synaptic Pulse","Incapacitation"
"Synaptic Pulse","Manipulate"
"Synaptic Pulse","Mental"
"Synesthesia","Concentrate"
"Synesthesia","Manipulate"
"Synesthesia","Mental"
"Telekinetic Haul","Concentrate"
"Telekinetic Haul","Manipulate"
"Telepathic Bond","Divination"
"Telepathic Bond","Mental"
"Telepathic Bond","Uncommon"
"Temporary Glyph","Abjuration"
"Toxic Cloud","Concentrate"
"Toxic Cloud","Death"
"Toxic Cloud","Manipulate"
"Toxic Cloud","Poison"
"Transmute Rock and Mud","Earth"
"Transmute Rock and Mud","Transmutation"
"Truespeech","Concentrate"
"Truespeech","Manipulate"
"Truespeech","Uncommon"
"Umbral Journey","Concentrate"
"Umbral Journey","Manipulate"
"Umbral Journey","Shadow"
"Umbral Journey","Teleportation"
"Umbral Journey","Uncommon"
"Wall of Flesh","Concentrate"
"Wall of Flesh","Manipulate"
"Wall of Ice","Cold"
"Wall of Ice","Concentrate"
"Wall of Ice","Manipulate"
"Wall of Ice","Water"
"Wall of Stone","Concentrate"
"Wall of Stone","Earth"
"Wall of Stone","Manipulate"
"Wave of Despair","Concentrate"
"Wave of Despair","Emotion"
"Wave of Despair","Manipulate"
"Wave of Despair","Mental"
"Wisdom of the Winds","Air"
"Wisdom of the Winds","Concentrate"
"Wisdom of the Winds","Manipulate"
"Wisdom of the Winds","Uncommon"
"Wyvern Sting","Necromancy"
"Wyvern Sting","Poison"
"Wyvern Sting","Uncommon"
"Arrow Salvo","Concentrate"
"Arrow Salvo","Manipulate"
"Arrow Salvo","Wood"
"Aura of the Unremarkable","Illusion"
"Aura of the Unremarkable","Mental"
"Aura of the Unremarkable","Uncommon"
"Awaken Entropy","Necromancy"
"Blanket of Stars","Concentrate"
"Blanket of Stars","Illusion"
"Blanket of Stars","Manipulate"
"Blessed Boundary","Concentrate"
"Blessed Boundary","Force"
"Blessed Boundary","Manipulate"
"Blessed Boundary","Sanctified"
"Blinding Fury","Concentrate"
"Blinding Fury","Curse"
"Blinding Fury","Emotion"
"Blinding Fury","Incapacitation"
"Blinding Fury","Mental"
"Bound in Death","Curse"
"Bound in Death","Necromancy"
"Bound in Death","Uncommon"
"Cast into Time","Divination"
"Catch Your Name","Divination"
"Catch Your Name","Rare"
"Chain Lightning","Concentrate"
"Chain Lightning","Electricity"
"Chain Lightning","Manipulate"
"Chromatic Image","Illusion"
"Chromatic Image","Visual"
"Collective Transposition","Concentrate"
"Collective Transposition","Manipulate"
"Collective Transposition","Teleportation"
"Crimson Breath","Manipulate"
"Crimson Breath","Poison"
"Crimson Breath","Rare"
"Cursed Metamorphosis","Concentrate"
"Cursed Metamorphosis","Curse"
"Cursed Metamorphosis","Incapacitation"
"Cursed Metamorphosis","Manipulate"
"Cursed Metamorphosis","Polymorph"
"Daemon Form","Evil"
"Daemon Form","Polymorph"
"Daemon Form","Transmutation"
"Demon Form","Chaotic"
"Demon Form","Evil"
"Demon Form","Polymorph"
"Demon Form","Transmutation"
"Devil Form","Evil"
"Devil Form","Lawful"
"Devil Form","Polymorph"
"Devil Form","Transmutation"
"Disintegrate","Attack"
"Disintegrate","Concentrate"
"Disintegrate","Manipulate"
"Dominate","Concentrate"
"Dominate","Incapacitation"
"Dominate","Manipulate"
"Dominate","Mental"
"Dominate","Uncommon"
"Dragon Form","Concentrate"
"Dragon Form","Manipulate"
"Dragon Form","Polymorph"
"Elemental Confluence","Air"
"Elemental Confluence","Conjuration"
"Elemental Confluence","Earth"
"Elemental Confluence","Fire"
"Elemental Confluence","Water"
"Fateful Condemnation","Aura"
"Fateful Condemnation","Enchantment"
"Fateful Condemnation","Incapacitation"
"Fateful Condemnation","Mental"
"Fateful Condemnation","Uncommon"
"Field of Life","Concentrate"
"Field of Life","Healing"
"Field of Life","Manipulate"
"Field of Life","Vitality"
"Field of Razors","Concentrate"
"Field of Razors","Manipulate"
"Field of Razors","Metal"
"Flame Vortex","Air"
"Flame Vortex","Evocation"
"Flame Vortex","Fire"
"Frost Pillar","Cold"
"Frost Pillar","Concentrate"
"Frost Pillar","Manipulate"
"Frost Pillar","Water"
"Gray Shadow","Necromancy"
"Gray Shadow","Shadow"
"Gray Shadow","Uncommon"
"Hag's Fruit","Transmutation"
"Hag's Fruit","Uncommon"
"Halcyon Infusion","Divination"
"Halcyon Infusion","Mental"
"Halcyon Infusion","Rare"
"Heinous Future","Curse"
"Heinous Future","Divination"
"Heinous Future","Incapacitation"
"Heinous Future","Mental"
"Heinous Future","Prediction"
"Heinous Future","Uncommon"
"Lignify","Concentrate"
"Lignify","Manipulate"
"Lignify","Plant"
"Lignify","Wood"
"Lure Dream","Conjuration"
"Lure Dream","Dream"
"Lure Dream","Rare"
"Mantle of Heaven's Slopes","Good"
"Mantle of Heaven's Slopes","Lawful"
"Mantle of Heaven's Slopes","Morph"
"Mantle of Heaven's Slopes","Transmutation"
"Mantle of Heaven's Slopes","Uncommon"
"Mislead","Concentrate"
"Mislead","Illusion"
"Mislead","Manipulate"
"Nature's Reprisal","Plant"
"Nature's Reprisal","Poison"
"Nature's Reprisal","Transmutation"
"Nature's Reprisal","Wood"
"Necrotize","Necromancy"
"Necrotize","Negative"
"Never Mind","Concentrate"
"Never Mind","Curse"
"Never Mind","Incapacitation"
"Never Mind","Manipulate"
"Never Mind","Mental"
"Personal Ocean","Concentrate"
"Personal Ocean","Manipulate"
"Personal Ocean","Water"
"Petrify","Concentrate"
"Petrify","Earth"
"Petrify","Manipulate"
"Phantasmal Calamity","Concentrate"
"Phantasmal Calamity","Illusion"
"Phantasmal Calamity","Manipulate"
"Phantasmal Calamity","Mental"
"Phantom Orchestra","Air"
"Phantom Orchestra","Concentrate"
"Phantom Orchestra","Manipulate"
"Phantom Orchestra","Sonic"
"Poltergeist's Fury","Evocation"
"Purple Worm Sting","Necromancy"
"Purple Worm Sting","Poison"
"Raise Dead","Concentrate"
"Raise Dead","Healing"
"Raise Dead","Manipulate"
"Raise Dead","Uncommon"
"Ravenous Darkness","Darkness"
"Ravenous Darkness","Necromancy"
"Ravenous Darkness","Uncommon"
"Repulsion","Aura"
"Repulsion","Concentrate"
"Repulsion","Manipulate"
"Repulsion","Mental"
"Rose's Thorns","Conjuration"
"Rose's Thorns","Plant"
"Rose's Thorns","Uncommon"
"Sacred Form","Concentrate"
"Sacred Form","Manipulate"
"Sacred Form","Polymorph"
"Scintillating Safeguard","Manipulate"
"Scrying","Concentrate"
"Scrying","Manipulate"
"Scrying","Scrying"
"Scrying","Uncommon"
"Spellwrack","Concentrate"
"Spellwrack","Curse"
"Spellwrack","Force"
"Spellwrack","Manipulate"
"Spirit Blast","Concentrate"
"Spirit Blast","Manipulate"
"Spirit Blast","Spirit"
"Stone to Flesh","Earth"
"Stone to Flesh","Transmutation"
"Suffocate","Incapacitation"
"Suffocate","Necromancy"
"Suffocate","Nonlethal"
"Suffocate","Uncommon"
"Suspended Retribution","Curse"
"Suspended Retribution","Divination"
"Suspended Retribution","Mental"
"Suspended Retribution","Prediction"
"Tangling Creepers","Concentrate"
"Tangling Creepers","Manipulate"
"Tangling Creepers","Plant"
"Tangling Creepers","Wood"
"Teleport","Concentrate"
"Teleport","Manipulate"
"Teleport","Teleportation"
"Teleport","Uncommon"
"Temporal Ward","Abjuration"
"Temporal Ward","Rare"
"Tree of Seasons","Concentrate"
"Tree of Seasons","Manipulate"
"Tree of Seasons","Plant"
"Tree of Seasons","Wood"
"Truesight","Concentrate"
"Truesight","Manipulate"
"Truesight","Revelation"
"Unexpected Transposition","Conjuration"
"Unexpected Transposition","Teleportation"
"Vampiric Exsanguination","Concentrate"
"Vampiric Exsanguination","Death"
"Vampiric Exsanguination","Manipulate"
"Vampiric Exsanguination","Void"
"Vibrant Pattern","Illusion"
"Vibrant Pattern","Incapacitation"
"Vibrant Pattern","Manipulate"
"Vibrant Pattern","Subtle"
"Vibrant Pattern","Visual"
"Vitrifying Blast","Concentrate"
"Vitrifying Blast","Earth"
"Vitrifying Blast","Manipulate"
"Wall of Force","Concentrate"
"Wall of Force","Force"
"Wall of Force","Manipulate"
"Wall of Metal","Concentrate"
"Wall of Metal","Manipulate"
"Wall of Metal","Metal"
"Word of Revision","Divination"
"Word of Revision","Fortune"
"Word of Revision","Rare"
"Zealous Conviction","Concentrate"
"Zealous Conviction","Emotion"
"Zealous Conviction","Manipulate"
"Zealous Conviction","Mental"
"Zero Gravity","Evocation"
"Zero Gravity","Uncommon"
"Angel Form","Good"
"Angel Form","Polymorph"
"Angel Form","Transmutation"
"Beheading Buzz Saw","Concentrate"
"Beheading Buzz Saw","Manipulate"
"Beheading Buzz Saw","Metal"
"Blightburn Blast","Disease"
"Blightburn Blast","Evocation"
"Blightburn Blast","Uncommon"
"Contingency","Concentrate"
"Contingency","Manipulate"
"Control Sand","Earth"
"Control Sand","Evocation"
"Control Sand","Uncommon"
"Corrosive Body","Acid"
"Corrosive Body","Polymorph"
"Corrosive Body","Transmutation"
"Cosmic Form","Polymorph"
"Cosmic Form","Transmutation"
"Curse of the Spirit Orchestra","Conjuration"
"Curse of the Spirit Orchestra","Curse"
"Curse of the Spirit Orchestra","Misfortune"
"Curse of the Spirit Orchestra","Uncommon"
"Dancing Fountain","Concentrate"
"Dancing Fountain","Manipulate"
"Dancing Fountain","Water"
"Deity's Strike","Evocation"
"Deity's Strike","Force"
"Divine Decree","Concentrate"
"Divine Decree","Manipulate"
"Divine Decree","Sanctified"
"Divine Decree","Spirit"
"Divine Vessel","Morph"
"Divine Vessel","Transmutation"
"Duplicate Foe","Concentrate"
"Duplicate Foe","Manipulate"
"Eclipse Burst","Cold"
"Eclipse Burst","Concentrate"
"Eclipse Burst","Darkness"
"Eclipse Burst","Manipulate"
"Eclipse Burst","Void"
"Energy Aegis","Concentrate"
"Energy Aegis","Manipulate"
"Entrancing Eyes","Enchantment"
"Entrancing Eyes","Mental"
"Entrancing Eyes","Uncommon"
"Entrancing Eyes","Visual"
"Ethereal Jaunt","Conjuration"
"Ethereal Jaunt","Teleportation"
"Ethereal Jaunt","Uncommon"
"Execute","Concentrate"
"Execute","Death"
"Execute","Manipulate"
"Execute","Void"
"Fiery Body","Concentrate"
"Fiery Body","Fire"
"Fiery Body","Manipulate"
"Fiery Body","Polymorph"
"Frigid Flurry","Cold"
"Frigid Flurry","Evocation"
"Frigid Flurry","Water"
"Heaving Earth","Concentrate"
"Heaving Earth","Earth"
"Heaving Earth","Manipulate"
"Hungry Depths","Concentrate"
"Hungry Depths","Manipulate"
"Hungry Depths","Void"
"Hungry Depths","Water"
"Inexhaustible Cynicism","Emotion"
"Inexhaustible Cynicism","Enchantment"
"Inexhaustible Cynicism","Mental"
"Interplanar Teleport","Concentrate"
"Interplanar Teleport","Manipulate"
"Interplanar Teleport","Teleportation"
"Interplanar Teleport","Uncommon"
"Leng Sting","Necromancy"
"Leng Sting","Poison"
"Leng Sting","Uncommon"
"Lifewood Cage","Concentrate"
"Lifewood Cage","Manipulate"
"Lifewood Cage","Vitality"
"Lifewood Cage","Wood"
"Mask of Terror","Concentrate"
"Mask of Terror","Emotion"
"Mask of Terror","Fear"
"Mask of Terror","Illusion"
"Mask of Terror","Manipulate"
"Mask of Terror","Mental"
"Mask of Terror","Visual"
"Maze of Locked Doors","Conjuration"
"Maze of Locked Doors","Extradimensional"
"Maze of Locked Doors","Incapacitation"
"Maze of Locked Doors","Teleportation"
"Maze of Locked Doors","Uncommon"
"Momentary Recovery","Conjuration"
"Momentary Recovery","Teleportation"
"Moonburst","Cold"
"Moonburst","Evocation"
"Moonburst","Light"
"Moonburst","Positive"
"Moonburst","Uncommon"
"Planar Palace","Concentrate"
"Planar Palace","Extradimensional"
"Planar Palace","Manipulate"
"Planar Palace","Uncommon"
"Planar Seal","Concentrate"
"Planar Seal","Manipulate"
"Planar Seal","Uncommon"
"Pollen Pods","Concentrate"
"Pollen Pods","Manipulate"
"Pollen Pods","Plant"
"Pollen Pods","Wood"
"Possession","Concentrate"
"Possession","Incapacitation"
"Possession","Manipulate"
"Possession","Mental"
"Possession","Possession"
"Possession","Uncommon"
"Power Word Blind","Auditory"
"Power Word Blind","Enchantment"
"Power Word Blind","Mental"
"Power Word Blind","Uncommon"
"Prismatic Armor","Abjuration"
"Prismatic Spray","Evocation"
"Prismatic Spray","Light"
"Project Image","Concentrate"
"Project Image","Illusion"
"Project Image","Manipulate"
"Project Image","Mental"
"Regenerate","Concentrate"
"Regenerate","Healing"
"Regenerate","Manipulate"
"Regenerate","Vitality"
"Retrocognition","Concentrate"
"Retrocognition","Manipulate"
"Return to Essence","Abjuration"
"Return to Essence","Rare"
"Reverse Gravity","Evocation"
"Reverse Gravity","Uncommon"
"Shadow Raid","Illusion"
"Shadow Raid","Shadow"
"Shock to the System","Air"
"Shock to the System","Concentrate"
"Shock to the System","Electricity"
"Shock to the System","Healing"
"Shock to the System","Manipulate"
"Shock to the System","Vitality"
"Spell Riposte","Manipulate"
"Spell Riposte","Uncommon"
"Spell Turning","Abjuration"
"Spell Turning","Uncommon"
"Summon Stampede","Concentrate"
"Summon Stampede","Incarnate"
"Summon Stampede","Manipulate"
"Sunburst","Concentrate"
"Sunburst","Fire"
"Sunburst","Light"
"Sunburst","Manipulate"
"Sunburst","Vitality"
"Telekinetic Bombardment","Evocation"
"Tempest of Shades","Incarnate"
"Tempest of Shades","Necromancy"
"Time Beacon","Divination"
"True Target","Concentrate"
"True Target","Fortune"
"True Target","Prediction"
"Unfettered Pack","Concentrate"
"Unfettered Pack","Manipulate"
"Vacuum","Air"
"Vacuum","Concentrate"
"Vacuum","Incapacitation"
"Vacuum","Manipulate"
"Visions of Danger","Auditory"
"Visions of Danger","Concentrate"
"Visions of Danger","Illusion"
"Visions of Danger","Manipulate"
"Visions of Danger","Visual"
"Volcanic Eruption","Concentrate"
"Volcanic Eruption","Fire"
"Volcanic Eruption","Manipulate"
"Warp Mind","Concentrate"
"Warp Mind","Emotion"
"Warp Mind","Incapacitation"
"Warp Mind","Manipulate"
"Warp Mind","Mental"
"All is One, One is All","Necromancy"
"All is One, One is All","Rare"
"Antimagic Field","Abjuration"
"Antimagic Field","Rare"
"Arctic Rift","Cold"
"Arctic Rift","Concentrate"
"Arctic Rift","Manipulate"
"Boil Blood","Evocation"
"Boil Blood","Fire"
"Burning Blossoms","Enchantment"
"Burning Blossoms","Fire"
"Burning Blossoms","Plant"
"Canticle of Everlasting Grief","Auditory"
"Canticle of Everlasting Grief","Concentrate"
"Canticle of Everlasting Grief","Curse"
"Canticle of Everlasting Grief","Emotion"
"Canticle of Everlasting Grief","Fear"
"Canticle of Everlasting Grief","Manipulate"
"Canticle of Everlasting Grief","Mental"
"Clone Companion","Conjuration"
"Confusing Colors","Illusion"
"Confusing Colors","Incapacitation"
"Confusing Colors","Manipulate"
"Confusing Colors","Subtle"
"Confusing Colors","Visual"
"Deluge","Evocation"
"Deluge","Uncommon"
"Deluge","Water"
"Desiccate","Concentrate"
"Desiccate","Manipulate"
"Desiccate","Void"
"Devour Life","Death"
"Devour Life","Healing"
"Devour Life","Necromancy"
"Devour Life","Negative"
"Devour Life","Uncommon"
"Disappearance","Illusion"
"Disappearance","Manipulate"
"Disappearance","Subtle"
"Divine Armageddon","Necromancy"
"Divine Armageddon","Negative"
"Divine Armageddon","Positive"
"Divine Aura","Abjuration"
"Divine Aura","Aura"
"Divine Inspiration","Concentrate"
"Divine Inspiration","Manipulate"
"Divine Inspiration","Mental"
"Dream Council","Concentrate"
"Dream Council","Illusion"
"Dream Council","Manipulate"
"Dream Council","Mental"
"Dream Council","Sleep"
"Earthquake","Concentrate"
"Earthquake","Earth"
"Earthquake","Manipulate"
"Falling Sky","Evocation"
"Falling Sky","Incapacitation"
"Ferrous Form","Concentrate"
"Ferrous Form","Manipulate"
"Ferrous Form","Metal"
"Ferrous Form","Polymorph"
"Hidden Mind","Concentrate"
"Hidden Mind","Manipulate"
"Hidden Mind","Uncommon"
"Hypnopompic Terrors","Emotion"
"Hypnopompic Terrors","Fear"
"Hypnopompic Terrors","Illusion"
"Hypnopompic Terrors","Incapacitation"
"Hypnopompic Terrors","Mental"
"Hypnopompic Terrors","Rare"
"Migration","Concentrate"
"Migration","Manipulate"
"Migration","Polymorph"
"Moment of Renewal","Concentrate"
"Moment of Renewal","Healing"
"Moment of Renewal","Manipulate"
"Monstrosity Form","Concentrate"
"Monstrosity Form","Manipulate"
"Monstrosity Form","Polymorph"
"Pinpoint","Concentrate"
"Pinpoint","Detection"
"Pinpoint","Manipulate"
"Pinpoint","Uncommon"
"Power Word Stun","Auditory"
"Power Word Stun","Enchantment"
"Power Word Stun","Mental"
"Power Word Stun","Uncommon"
"Prismatic Wall","Abjuration"
"Prismatic Wall","Light"
"Prying Survey","Divination"
"Prying Survey","Scrying"
"Prying Survey","Uncommon"
"Punishing Winds","Air"
"Punishing Winds","Concentrate"
"Punishing Winds","Manipulate"
"Quandary","Concentrate"
"Quandary","Extradimensional"
"Quandary","Manipulate"
"Quandary","Teleportation"
"Rainbow Fumarole","Concentrate"
"Rainbow Fumarole","Fire"
"Rainbow Fumarole","Incapacitation"
"Rainbow Fumarole","Light"
"Rainbow Fumarole","Manipulate"
"Spirit Song","Concentrate"
"Spirit Song","Manipulate"
"Spirit Song","Spirit"
"Spiritual Epidemic","Concentrate"
"Spiritual Epidemic","Curse"
"Spiritual Epidemic","Manipulate"
"Spiritual Epidemic","Spirit"
"Summon Archmage","Conjuration"
"Summon Archmage","Incarnate"
"Summon Deific Herald","Conjuration"
"Summon Deific Herald","Incarnate"
"Summon Elemental Herald","Concentrate"
"Summon Elemental Herald","Incarnate"
"Summon Elemental Herald","Manipulate"
"Summon Irii","Conjuration"
"Summon Irii","Incarnate"
"Summon Irii","Rare"
"Summon Warden of the Wild","Concentrate"
"Summon Warden of the Wild","Incarnate"
"Summon Warden of the Wild","Manipulate"
"Summon Warden of the Wild","Rare"
"Uncontrollable Dance","Concentrate"
"Uncontrollable Dance","Incapacitation"
"Uncontrollable Dance","Manipulate"
"Uncontrollable Dance","Mental"
"Undermine Reality","Illusion"
"Undermine Reality","Incapacitation"
"Undermine Reality","Shadow"
"Undermine Reality","Uncommon"
"Unrelenting Observation","Concentrate"
"Unrelenting Observation","Manipulate"
"Unrelenting Observation","Scrying"
"Whirlpool","Concentrate"
"Whirlpool","Manipulate"
"Whirlpool","Water"
"Whirlwind","Air"
"Whirlwind","Evocation"
"Astral Labyrinth","Abjuration"
"Astral Labyrinth","Incapacitation"
"Astral Labyrinth","Uncommon"
"Bilocation","Conjuration"
"Call Fluxwraith","Incarnate"
"Call Fluxwraith","Necromancy"
"Call Fluxwraith","Rare"
"Crusade","Enchantment"
"Crusade","Linguistic"
"Crusade","Mental"
"Crusade","Uncommon"
"Detonate Magic","Concentrate"
"Detonate Magic","Manipulate"
"Detonate Magic","Uncommon"
"Divinity Leech","Enchantment"
"Divinity Leech","Rare"
"Falling Stars","Concentrate"
"Falling Stars","Manipulate"
"Foresight","Concentrate"
"Foresight","Manipulate"
"Foresight","Mental"
"Foresight","Prediction"
"Implosion","Concentrate"
"Implosion","Manipulate"
"Linnorm Sting","Fire"
"Linnorm Sting","Necromancy"
"Linnorm Sting","Poison"
"Linnorm Sting","Uncommon"
"Magnetic Dominion","Concentrate"
"Magnetic Dominion","Manipulate"
"Magnetic Dominion","Metal"
"Massacre","Concentrate"
"Massacre","Death"
"Massacre","Manipulate"
"Massacre","Void"
"Metamorphosis","Concentrate"
"Metamorphosis","Manipulate"
"Metamorphosis","Polymorph"
"Natureâ€™s Enmity","Concentrate"
"Natureâ€™s Enmity","Manipulate"
"Natureâ€™s Enmity","Plant"
"Natureâ€™s Enmity","Wood"
"One with the Land","Earth"
"One with the Land","Plant"
"One with the Land","Transmutation"
"Overwhelming Presence","Auditory"
"Overwhelming Presence","Concentrate"
"Overwhelming Presence","Incapacitation"
"Overwhelming Presence","Manipulate"
"Overwhelming Presence","Mental"
"Overwhelming Presence","Visual"
"Phantasmagoria","Concentrate"
"Phantasmagoria","Death"
"Phantasmagoria","Illusion"
"Phantasmagoria","Manipulate"
"Phantasmagoria","Mental"
"Power Word Kill","Auditory"
"Power Word Kill","Death"
"Power Word Kill","Enchantment"
"Power Word Kill","Mental"
"Power Word Kill","Uncommon"
"Prismatic Shield","Abjuration"
"Prismatic Shield","Light"
"Prismatic Shield","Rare"
"Prismatic Sphere","Abjuration"
"Prismatic Sphere","Light"
"Proliferating Eyes","Divination"
"Proliferating Eyes","Scrying"
"Resplendent Mansion","Concentrate"
"Resplendent Mansion","Manipulate"
"Resplendent Mansion","Structure"
"Seize Soul","Concentrate"
"Seize Soul","Manipulate"
"Seize Soul","Uncommon"
"Seize Soul","Unholy"
"Summon Ancient Fleshforged","Conjuration"
"Summon Ancient Fleshforged","Incarnate"
"Summon Ancient Fleshforged","Rare"
"Summon Draconic Legion","Conjuration"
"Summon Draconic Legion","Incarnate"
"Telepathic Demand","Concentrate"
"Telepathic Demand","Incapacitation"
"Telepathic Demand","Linguistic"
"Telepathic Demand","Manipulate"
"Telepathic Demand","Mental"
"Undertaker","Death"
"Undertaker","Evil"
"Undertaker","Necromancy"
"Undertaker","Rare"
"Unfathomable Song","Auditory"
"Unfathomable Song","Concentrate"
"Unfathomable Song","Emotion"
"Unfathomable Song","Fear"
"Unfathomable Song","Incapacitation"
"Unfathomable Song","Manipulate"
"Unfathomable Song","Mental"
"Unspeakable Shadow","Death"
"Unspeakable Shadow","Emotion"
"Unspeakable Shadow","Fear"
"Unspeakable Shadow","Illusion"
"Unspeakable Shadow","Mental"
"Unspeakable Shadow","Shadow"
"Unspeakable Shadow","Visual"
"Upheaval","Conjuration"
"Upheaval","Earth"
"Upheaval","Uncommon"
"Voracious Gestalt","Aura"
"Voracious Gestalt","Death"
"Voracious Gestalt","Evil"
"Voracious Gestalt","Necromancy"
"Wails of the Damned","Auditory"
"Wails of the Damned","Concentrate"
"Wails of the Damned","Death"
"Wails of the Damned","Manipulate"
"Wails of the Damned","Void"
"Weapon of Judgment","Concentrate"
"Weapon of Judgment","Manipulate"
"Weapon of Judgment","Sanctified"
"Weapon of Judgment","Spirit"
"Wrathful Storm","Air"
"Wrathful Storm","Cold"
"Wrathful Storm","Electricity"
"Wrathful Storm","Manipulate"
"Avatar","Concentrate"
"Avatar","Manipulate"
"Avatar","Polymorph"
"Cataclysm","Acid"
"Cataclysm","Air"
"Cataclysm","Cold"
"Cataclysm","Concentrate"
"Cataclysm","Earth"
"Cataclysm","Electricity"
"Cataclysm","Fire"
"Cataclysm","Manipulate"
"Cataclysm","Water"
"Dinosaur Fort","Conjuration"
"Dinosaur Fort","Rare"
"Element Embodied","Polymorph"
"Element Embodied","Transmutation"
"Fabricated Truth","Concentrate"
"Fabricated Truth","Incapacitation"
"Fabricated Truth","Manipulate"
"Fabricated Truth","Mental"
"Fated Confrontation","Divination"
"Freeze Time","Concentrate"
"Freeze Time","Manipulate"
"Gate","Concentrate"
"Gate","Manipulate"
"Gate","Teleportation"
"Gate","Uncommon"
"Indestructibility","Concentrate"
"Indestructibility","Manipulate"
"Manifestation","Concentrate"
"Manifestation","Manipulate"
"Nature Incarnate","Concentrate"
"Nature Incarnate","Manipulate"
"Nature Incarnate","Polymorph"
"Nullify","Abjuration"
"Primal Herd","Concentrate"
"Primal Herd","Manipulate"
"Primal Herd","Polymorph"
"Remake","Concentrate"
"Remake","Manipulate"
"Remake","Uncommon"
"Revival","Concentrate"
"Revival","Healing"
"Revival","Manipulate"
"Revival","Vitality"
"Shadow Army","Auditory"
"Shadow Army","Illusion"
"Shadow Army","Mental"
"Shadow Army","Shadow"
"Shadow Army","Visual"
"Summon Kaiju","Conjuration"
"Summon Kaiju","Incarnate"
"Summon Kaiju","Rare"
